Date,Time,CminusO,DCminusDO,DOminusYC
1140721,1145,-1,-16,40
1140721,1150,-3,-16,40
1140721,1155,-4,-16,40
1140721,1200,3,-16,40
1140721,1205,-1,-16,40
1140721,1210,-1,-16,40
1140721,1215,2,-16,40
1140721,1220,5,-16,40
1140721,1225,1,-16,40
1140721,1230,1,-16,40
1140721,1235,6,-16,40
1140721,1240,-2,-16,40
1140721,1245,7,-16,40
1140721,1250,-5,-16,40
1140721,1255,-3,-16,40
1140721,1300,1,-16,40
1140721,1305,0,-16,40
1140721,1310,-7,-16,40
1140721,1315,7,-16,40
1140721,1320,-8,-16,40
1140721,1325,2,-16,40
1140721,1330,-2,-16,40
1140721,1335,4,-16,40
1140721,1340,-1,-16,40
1140721,1345,-2,-16,40
1140722,850,1,49,20
1140722,855,-1,49,20
1140722,900,1,49,20
1140722,905,-9,49,20
1140722,910,-18,49,20
1140722,915,13,49,20
1140722,920,-2,49,20
1140722,925,8,49,20
1140722,930,-6,49,20
1140722,935,1,49,20
1140722,940,10,49,20
1140722,945,4,49,20
1140722,950,-2,49,20
1140722,955,25,49,20
1140722,1000,2,49,20
1140722,1005,-2,49,20
1140722,1010,9,49,20
1140722,1015,6,49,20
1140722,1020,-3,49,20
1140722,1025,-1,49,20
1140722,1030,-3,49,20
1140722,1035,8,49,20
1140722,1040,-5,49,20
1140722,1045,-3,49,20
1140722,1050,8,49,20
1140722,1055,-4,49,20
1140722,1100,1,49,20
1140722,1105,2,49,20
1140722,1110,5,49,20
1140722,1115,3,49,20
1140722,1120,-5,49,20
1140722,1125,1,49,20
1140722,1130,3,49,20
1140722,1135,-6,49,20
1140722,1140,3,49,20
1140722,1145,0,49,20
1140722,1150,-1,49,20
1140722,1155,-1,49,20
1140722,1200,1,49,20
1140722,1205,6,49,20
1140722,1210,-2,49,20
1140722,1215,-1,49,20
1140722,1220,-7,49,20
1140722,1225,2,49,20
1140722,1230,1,49,20
1140722,1235,2,49,20
1140722,1240,4,49,20
1140722,1245,-4,49,20
1140722,1250,-1,49,20
1140722,1255,1,49,20
1140722,1300,5,49,20
1140722,1305,-1,49,20
1140722,1310,-6,49,20
1140722,1315,1,49,20
1140722,1320,1,49,20
1140722,1325,3,49,20
1140722,1330,-3,49,20
1140722,1335,6,49,20
1140722,1340,0,49,20
1140722,1345,2,49,20
1140724,850,-6,13,23
1140724,855,4,13,23
1140724,900,-1,13,23
1140724,905,-2,13,23
1140724,910,2,13,23
1140724,915,-3,13,23
1140724,920,12,13,23
1140724,925,4,13,23
1140724,930,-5,13,23
1140724,935,-5,13,23
1140724,940,-4,13,23
1140724,945,5,13,23
1140724,950,5,13,23
1140724,955,-3,13,23
1140724,1000,-1,13,23
1140724,1005,-4,13,23
1140724,1010,3,13,23
1140724,1015,-3,13,23
1140724,1020,-3,13,23
1140724,1025,0,13,23
1140724,1030,4,13,23
1140724,1035,1,13,23
1140724,1040,-4,13,23
1140724,1045,1,13,23
1140724,1050,-1,13,23
1140724,1055,2,13,23
1140724,1100,0,13,23
1140724,1105,2,13,23
1140724,1110,0,13,23
1140724,1115,-1,13,23
1140724,1120,-13,13,23
1140724,1125,4,13,23
1140724,1130,-1,13,23
1140724,1135,-1,13,23
1140724,1140,-3,13,23
1140724,1145,3,13,23
1140724,1150,-3,13,23
1140724,1155,5,13,23
1140724,1200,-3,13,23
1140724,1205,-2,13,23
1140724,1210,-7,13,23
1140724,1215,11,13,23
1140724,1220,-3,13,23
1140724,1225,-2,13,23
1140724,1230,1,13,23
1140724,1235,2,13,23
1140724,1240,2,13,23
1140724,1245,1,13,23
1140724,1250,-4,13,23
1140724,1255,1,13,23
1140724,1300,4,13,23
1140724,1305,0,13,23
1140724,1310,4,13,23
1140724,1315,1,13,23
1140724,1320,5,13,23
1140724,1325,-4,13,23
1140724,1330,7,13,23
1140724,1335,4,13,23
1140724,1340,3,13,23
1140724,1345,1,13,23
1140725,850,-4,-70,-9
1140725,855,1,-70,-9
1140725,900,5,-70,-9
1140725,905,-7,-70,-9
1140725,910,3,-70,-9
1140725,915,-4,-70,-9
1140725,920,-6,-70,-9
1140725,925,7,-70,-9
1140725,930,-3,-70,-9
1140725,935,2,-70,-9
1140725,940,1,-70,-9
1140725,945,-4,-70,-9
1140725,950,-11,-70,-9
1140725,955,-8,-70,-9
1140725,1000,-11,-70,-9
1140725,1005,8,-70,-9
1140725,1010,-1,-70,-9
1140725,1015,-7,-70,-9
1140725,1020,1,-70,-9
1140725,1025,-9,-70,-9
1140725,1030,0,-70,-9
1140725,1035,-12,-70,-9
1140725,1040,9,-70,-9
1140725,1045,-7,-70,-9
1140725,1050,15,-70,-9
1140725,1055,-1,-70,-9
1140725,1100,0,-70,-9
1140725,1105,-4,-70,-9
1140725,1110,-17,-70,-9
1140725,1115,-7,-70,-9
1140725,1120,7,-70,-9
1140725,1125,2,-70,-9
1140725,1130,-5,-70,-9
1140725,1135,10,-70,-9
1140725,1140,-3,-70,-9
1140725,1145,-2,-70,-9
1140725,1150,-2,-70,-9
1140725,1155,-3,-70,-9
1140725,1200,3,-70,-9
1140725,1205,-6,-70,-9
1140725,1210,-1,-70,-9
1140725,1215,4,-70,-9
1140725,1220,-3,-70,-9
1140725,1225,-7,-70,-9
1140725,1230,1,-70,-9
1140725,1235,-2,-70,-9
1140725,1240,0,-70,-9
1140725,1245,-11,-70,-9
1140725,1250,-6,-70,-9
1140725,1255,-1,-70,-9
1140725,1300,5,-70,-9
1140725,1305,3,-70,-9
1140725,1310,-4,-70,-9
1140725,1315,8,-70,-9
1140725,1320,5,-70,-9
1140725,1325,-4,-70,-9
1140725,1330,5,-70,-9
1140725,1335,3,-70,-9
1140725,1340,4,-70,-9
1140725,1345,0,-70,-9
1140728,850,-4,16,-20
1140728,855,3,16,-20
1140728,900,2,16,-20
1140728,905,-15,16,-20
1140728,910,5,16,-20
1140728,915,-11,16,-20
1140728,920,-5,16,-20
1140728,925,25,16,-20
1140728,930,-1,16,-20
1140728,935,20,16,-20
1140728,940,4,16,-20
1140728,945,-1,16,-20
1140728,950,0,16,-20
1140728,955,11,16,-20
1140728,1000,3,16,-20
1140728,1005,17,16,-20
1140728,1010,-4,16,-20
1140728,1015,-1,16,-20
1140728,1020,-4,16,-20
1140728,1025,-10,16,-20
1140728,1030,-8,16,-20
1140728,1035,10,16,-20
1140728,1040,9,16,-20
1140728,1045,6,16,-20
1140728,1050,2,16,-20
1140728,1055,-6,16,-20
1140728,1100,-2,16,-20
1140728,1105,2,16,-20
1140728,1110,-3,16,-20
1140728,1115,-3,16,-20
1140728,1120,1,16,-20
1140728,1125,3,16,-20
1140728,1130,-9,16,-20
1140728,1135,-5,16,-20
1140728,1140,2,16,-20
1140728,1145,-12,16,-20
1140728,1150,-7,16,-20
1140728,1155,-9,16,-20
1140728,1200,16,16,-20
1140728,1205,-1,16,-20
1140728,1210,-1,16,-20
1140728,1215,2,16,-20
1140728,1220,-5,16,-20
1140728,1225,-1,16,-20
1140728,1230,2,16,-20
1140728,1235,2,16,-20
1140728,1240,9,16,-20
1140728,1245,0,16,-20
1140728,1250,5,16,-20
1140728,1255,2,16,-20
1140728,1300,-1,16,-20
1140728,1305,-1,16,-20
1140728,1310,-5,16,-20
1140728,1315,1,16,-20
1140728,1320,2,16,-20
1140728,1325,-10,16,-20
1140728,1330,-2,16,-20
1140728,1335,-1,16,-20
1140728,1340,2,16,-20
1140728,1345,-2,16,-20
1140729,850,7,-64,39
1140729,855,8,-64,39
1140729,900,1,-64,39
1140729,905,-3,-64,39
1140729,910,3,-64,39
1140729,915,-9,-64,39
1140729,920,-3,-64,39
1140729,925,1,-64,39
1140729,930,-11,-64,39
1140729,935,-2,-64,39
1140729,940,6,-64,39
1140729,945,-6,-64,39
1140729,950,6,-64,39
1140729,955,1,-64,39
1140729,1000,-2,-64,39
1140729,1005,-14,-64,39
1140729,1010,-3,-64,39
1140729,1015,-7,-64,39
1140729,1020,5,-64,39
1140729,1025,2,-64,39
1140729,1030,-15,-64,39
1140729,1035,-5,-64,39
1140729,1040,8,-64,39
1140729,1045,-12,-64,39
1140729,1050,-1,-64,39
1140729,1055,4,-64,39
1140729,1100,-5,-64,39
1140729,1105,19,-64,39
1140729,1110,-3,-64,39
1140729,1115,-1,-64,39
1140729,1120,-5,-64,39
1140729,1125,-13,-64,39
1140729,1130,4,-64,39
1140729,1135,-3,-64,39
1140729,1140,2,-64,39
1140729,1145,-21,-64,39
1140729,1150,-4,-64,39
1140729,1155,0,-64,39
1140729,1200,8,-64,39
1140729,1205,0,-64,39
1140729,1210,-13,-64,39
1140729,1215,10,-64,39
1140729,1220,-1,-64,39
1140729,1225,5,-64,39
1140729,1230,-3,-64,39
1140729,1235,-3,-64,39
1140729,1240,-1,-64,39
1140729,1245,13,-64,39
1140729,1250,-1,-64,39
1140729,1255,-1,-64,39
1140729,1300,-2,-64,39
1140729,1305,-3,-64,39
1140729,1310,-3,-64,39
1140729,1315,0,-64,39
1140729,1320,1,-64,39
1140729,1325,3,-64,39
1140729,1330,2,-64,39
1140729,1335,-1,-64,39
1140729,1340,0,-64,39
1140729,1345,-2,-64,39
1140730,850,5,49,6
1140730,855,3,49,6
1140730,900,1,49,6
1140730,905,1,49,6
1140730,910,23,49,6
1140730,915,7,49,6
1140730,920,-11,49,6
1140730,925,4,49,6
1140730,930,-18,49,6
1140730,935,1,49,6
1140730,940,6,49,6
1140730,945,-1,49,6
1140730,950,1,49,6
1140730,955,1,49,6
1140730,1000,19,49,6
1140730,1005,4,49,6
1140730,1010,-5,49,6
1140730,1015,0,49,6
1140730,1020,2,49,6
1140730,1025,-5,49,6
1140730,1030,4,49,6
1140730,1035,-1,49,6
1140730,1040,0,49,6
1140730,1045,-4,49,6
1140730,1050,0,49,6
1140730,1055,9,49,6
1140730,1100,3,49,6
1140730,1105,-7,49,6
1140730,1110,-1,49,6
1140730,1115,-4,49,6
1140730,1120,-8,49,6
1140730,1125,2,49,6
1140730,1130,-3,49,6
1140730,1135,2,49,6
1140730,1140,5,49,6
1140730,1145,4,49,6
1140730,1150,0,49,6
1140730,1155,-5,49,6
1140730,1200,-1,49,6
1140730,1205,1,49,6
1140730,1210,-3,49,6
1140730,1215,7,49,6
1140730,1220,4,49,6
1140730,1225,-1,49,6
1140730,1230,3,49,6
1140730,1235,1,49,6
1140730,1240,4,49,6
1140730,1245,0,49,6
1140730,1250,-1,49,6
1140730,1255,0,49,6
1140730,1300,0,49,6
1140730,1305,-6,49,6
1140730,1310,3,49,6
1140730,1315,2,49,6
1140730,1320,1,49,6
1140730,1325,-3,49,6
1140730,1330,-1,49,6
1140730,1335,2,49,6
1140730,1340,1,49,6
1140730,1345,1,49,6
1140731,850,-2,-143,17
1140731,855,-4,-143,17
1140731,900,-6,-143,17
1140731,905,-91,-143,17
1140731,910,4,-143,17
1140731,915,33,-143,17
1140731,920,-7,-143,17
1140731,925,-3,-143,17
1140731,930,-15,-143,17
1140731,935,15,-143,17
1140731,940,-8,-143,17
1140731,945,7,-143,17
1140731,950,-7,-143,17
1140731,955,-5,-143,17
1140731,1000,-9,-143,17
1140731,1005,6,-143,17
1140731,1010,-13,-143,17
1140731,1015,-6,-143,17
1140731,1020,-16,-143,17
1140731,1025,12,-143,17
1140731,1030,10,-143,17
1140731,1035,0,-143,17
1140731,1040,-6,-143,17
1140731,1045,-2,-143,17
1140731,1050,5,-143,17
1140731,1055,-12,-143,17
1140731,1100,-5,-143,17
1140731,1105,6,-143,17
1140731,1110,4,-143,17
1140731,1115,3,-143,17
1140731,1120,1,-143,17
1140731,1125,-3,-143,17
1140731,1130,-4,-143,17
1140731,1135,3,-143,17
1140731,1140,-4,-143,17
1140731,1145,14,-143,17
1140731,1150,3,-143,17
1140731,1155,-5,-143,17
1140731,1200,1,-143,17
1140731,1205,4,-143,17
1140731,1210,-5,-143,17
1140731,1215,-3,-143,17
1140731,1220,5,-143,17
1140731,1225,-4,-143,17
1140731,1230,-1,-143,17
1140731,1235,-3,-143,17
1140731,1240,-2,-143,17
1140731,1245,5,-143,17
1140731,1250,-1,-143,17
1140731,1255,-9,-143,17
1140731,1300,6,-143,17
1140731,1305,1,-143,17
1140731,1310,0,-143,17
1140731,1315,-4,-143,17
1140731,1320,4,-143,17
1140731,1325,4,-143,17
1140731,1330,-5,-143,17
1140731,1335,-10,-143,17
1140731,1340,1,-143,17
1140731,1345,-11,-143,17
1140801,850,-4,17,-54
1140801,855,-14,17,-54
1140801,900,5,17,-54
1140801,905,14,17,-54
1140801,910,0,17,-54
1140801,915,3,17,-54
1140801,920,12,17,-54
1140801,925,-6,17,-54
1140801,930,-6,17,-54
1140801,935,5,17,-54
1140801,940,5,17,-54
1140801,945,-2,17,-54
1140801,950,-4,17,-54
1140801,955,1,17,-54
1140801,1000,-2,17,-54
1140801,1005,0,17,-54
1140801,1010,-5,17,-54
1140801,1015,-2,17,-54
1140801,1020,-13,17,-54
1140801,1025,7,17,-54
1140801,1030,4,17,-54
1140801,1035,-3,17,-54
1140801,1040,3,17,-54
1140801,1045,2,17,-54
1140801,1050,2,17,-54
1140801,1055,2,17,-54
1140801,1100,2,17,-54
1140801,1105,-5,17,-54
1140801,1110,-1,17,-54
1140801,1115,-3,17,-54
1140801,1120,5,17,-54
1140801,1125,1,17,-54
1140801,1130,1,17,-54
1140801,1135,5,17,-54
1140801,1140,5,17,-54
1140801,1145,6,17,-54
1140801,1150,0,17,-54
1140801,1155,3,17,-54
1140801,1200,3,17,-54
1140801,1205,1,17,-54
1140801,1210,-6,17,-54
1140801,1215,0,17,-54
1140801,1220,-1,17,-54
1140801,1225,-2,17,-54
1140801,1230,4,17,-54
1140801,1235,1,17,-54
1140801,1240,1,17,-54
1140801,1245,3,17,-54
1140801,1250,-9,17,-54
1140801,1255,3,17,-54
1140801,1300,-2,17,-54
1140801,1305,1,17,-54
1140801,1310,5,17,-54
1140801,1315,-2,17,-54
1140801,1320,0,17,-54
1140801,1325,0,17,-54
1140801,1330,-1,17,-54
1140801,1335,-1,17,-54
1140801,1340,-1,17,-54
1140801,1345,4,17,-54
1140804,850,-7,24,7
1140804,855,-6,24,7
1140804,900,6,24,7
1140804,905,-11,24,7
1140804,910,5,24,7
1140804,915,9,24,7
1140804,920,5,24,7
1140804,925,-2,24,7
1140804,930,-5,24,7
1140804,935,6,24,7
1140804,940,-4,24,7
1140804,945,-5,24,7
1140804,950,-5,24,7
1140804,955,-1,24,7
1140804,1000,7,24,7
1140804,1005,-2,24,7
1140804,1010,4,24,7
1140804,1015,0,24,7
1140804,1020,-3,24,7
1140804,1025,9,24,7
1140804,1030,2,24,7
1140804,1035,-3,24,7
1140804,1040,0,24,7
1140804,1045,-2,24,7
1140804,1050,3,24,7
1140804,1055,2,24,7
1140804,1100,5,24,7
1140804,1105,-2,24,7
1140804,1110,-3,24,7
1140804,1115,6,24,7
1140804,1120,4,24,7
1140804,1125,2,24,7
1140804,1130,8,24,7
1140804,1135,-8,24,7
1140804,1140,1,24,7
1140804,1145,-1,24,7
1140804,1150,3,24,7
1140804,1155,-1,24,7
1140804,1200,-4,24,7
1140804,1205,4,24,7
1140804,1210,0,24,7
1140804,1215,-1,24,7
1140804,1220,0,24,7
1140804,1225,1,24,7
1140804,1230,-2,24,7
1140804,1235,2,24,7
1140804,1240,6,24,7
1140804,1245,2,24,7
1140804,1250,2,24,7
1140804,1255,1,24,7
1140804,1300,-2,24,7
1140804,1305,3,24,7
1140804,1310,1,24,7
1140804,1315,-2,24,7
1140804,1320,-3,24,7
1140804,1325,0,24,7
1140804,1330,4,24,7
1140804,1335,5,24,7
1140804,1340,3,24,7
1140804,1345,-11,24,7
1140805,850,-2,-154,-35
1140805,855,3,-154,-35
1140805,900,2,-154,-35
1140805,905,-16,-154,-35
1140805,910,-3,-154,-35
1140805,915,-1,-154,-35
1140805,920,11,-154,-35
1140805,925,-11,-154,-35
1140805,930,-4,-154,-35
1140805,935,-1,-154,-35
1140805,940,-18,-154,-35
1140805,945,-8,-154,-35
1140805,950,-8,-154,-35
1140805,955,-6,-154,-35
1140805,1000,-4,-154,-35
1140805,1005,-26,-154,-35
1140805,1010,-6,-154,-35
1140805,1015,6,-154,-35
1140805,1020,-12,-154,-35
1140805,1025,5,-154,-35
1140805,1030,8,-154,-35
1140805,1035,-2,-154,-35
1140805,1040,-8,-154,-35
1140805,1045,7,-154,-35
1140805,1050,8,-154,-35
1140805,1055,-1,-154,-35
1140805,1100,-10,-154,-35
1140805,1105,0,-154,-35
1140805,1110,-1,-154,-35
1140805,1115,-4,-154,-35
1140805,1120,-2,-154,-35
1140805,1125,-13,-154,-35
1140805,1130,5,-154,-35
1140805,1135,-23,-154,-35
1140805,1140,8,-154,-35
1140805,1145,3,-154,-35
1140805,1150,-1,-154,-35
1140805,1155,-2,-154,-35
1140805,1200,4,-154,-35
1140805,1205,-6,-154,-35
1140805,1210,3,-154,-35
1140805,1215,-3,-154,-35
1140805,1220,-5,-154,-35
1140805,1225,-12,-154,-35
1140805,1230,8,-154,-35
1140805,1235,6,-154,-35
1140805,1240,-2,-154,-35
1140805,1245,2,-154,-35
1140805,1250,-4,-154,-35
1140805,1255,-10,-154,-35
1140805,1300,7,-154,-35
1140805,1305,-6,-154,-35
1140805,1310,3,-154,-35
1140805,1315,-4,-154,-35
1140805,1320,-4,-154,-35
1140805,1325,-2,-154,-35
1140805,1330,-6,-154,-35
1140805,1335,-1,-154,-35
1140805,1340,3,-154,-35
1140805,1345,2,-154,-35
1140806,850,25,18,-16
1140806,855,13,18,-16
1140806,900,-2,18,-16
1140806,905,0,18,-16
1140806,910,-10,18,-16
1140806,915,-26,18,-16
1140806,920,12,18,-16
1140806,925,28,18,-16
1140806,930,-7,18,-16
1140806,935,-4,18,-16
1140806,940,-9,18,-16
1140806,945,-1,18,-16
1140806,950,-6,18,-16
1140806,955,-8,18,-16
1140806,1000,0,18,-16
1140806,1005,-1,18,-16
1140806,1010,3,18,-16
1140806,1015,5,18,-16
1140806,1020,11,18,-16
1140806,1025,2,18,-16
1140806,1030,-2,18,-16
1140806,1035,-6,18,-16
1140806,1040,-5,18,-16
1140806,1045,0,18,-16
1140806,1050,2,18,-16
1140806,1055,5,18,-16
1140806,1100,2,18,-16
1140806,1105,1,18,-16
1140806,1110,-8,18,-16
1140806,1115,-4,18,-16
1140806,1120,-6,18,-16
1140806,1125,-15,18,-16
1140806,1130,10,18,-16
1140806,1135,0,18,-16
1140806,1140,-1,18,-16
1140806,1145,-3,18,-16
1140806,1150,-5,18,-16
1140806,1155,19,18,-16
1140806,1200,-1,18,-16
1140806,1205,5,18,-16
1140806,1210,-4,18,-16
1140806,1215,-2,18,-16
1140806,1220,4,18,-16
1140806,1225,5,18,-16
1140806,1230,6,18,-16
1140806,1235,-3,18,-16
1140806,1240,3,18,-16
1140806,1245,3,18,-16
1140806,1250,1,18,-16
1140806,1255,0,18,-16
1140806,1300,9,18,-16
1140806,1305,-2,18,-16
1140806,1310,-4,18,-16
1140806,1315,-2,18,-16
1140806,1320,1,18,-16
1140806,1325,6,18,-16
1140806,1330,-11,18,-16
1140806,1335,3,18,-16
1140806,1340,1,18,-16
1140806,1345,-9,18,-16
1140807,850,8,-19,14
1140807,855,3,-19,14
1140807,900,-1,-19,14
1140807,905,5,-19,14
1140807,910,-8,-19,14
1140807,915,4,-19,14
1140807,920,7,-19,14
1140807,925,-2,-19,14
1140807,930,-8,-19,14
1140807,935,-7,-19,14
1140807,940,-3,-19,14
1140807,945,-9,-19,14
1140807,950,-15,-19,14
1140807,955,0,-19,14
1140807,1000,-7,-19,14
1140807,1005,18,-19,14
1140807,1010,3,-19,14
1140807,1015,-4,-19,14
1140807,1020,1,-19,14
1140807,1025,-5,-19,14
1140807,1030,0,-19,14
1140807,1035,7,-19,14
1140807,1040,7,-19,14
1140807,1045,-5,-19,14
1140807,1050,-2,-19,14
1140807,1055,14,-19,14
1140807,1100,-3,-19,14
1140807,1105,3,-19,14
1140807,1110,-18,-19,14
1140807,1115,3,-19,14
1140807,1120,-2,-19,14
1140807,1125,2,-19,14
1140807,1130,1,-19,14
1140807,1135,1,-19,14
1140807,1140,2,-19,14
1140807,1145,-2,-19,14
1140807,1150,2,-19,14
1140807,1155,-3,-19,14
1140807,1200,-1,-19,14
1140807,1205,1,-19,14
1140807,1210,0,-19,14
1140807,1215,-5,-19,14
1140807,1220,-8,-19,14
1140807,1225,6,-19,14
1140807,1230,-6,-19,14
1140807,1235,9,-19,14
1140807,1240,-2,-19,14
1140807,1245,5,-19,14
1140807,1250,-1,-19,14
1140807,1255,2,-19,14
1140807,1300,-2,-19,14
1140807,1305,-11,-19,14
1140807,1310,3,-19,14
1140807,1315,2,-19,14
1140807,1320,7,-19,14
1140807,1325,1,-19,14
1140807,1330,2,-19,14
1140807,1335,1,-19,14
1140807,1340,-3,-19,14
1140807,1345,-4,-19,14
1140808,850,11,38,-40
1140808,855,10,38,-40
1140808,900,-11,38,-40
1140808,905,-1,38,-40
1140808,910,-10,38,-40
1140808,915,-20,38,-40
1140808,920,10,38,-40
1140808,925,6,38,-40
1140808,930,24,38,-40
1140808,935,-24,38,-40
1140808,940,1,38,-40
1140808,945,-2,38,-40
1140808,950,12,38,-40
1140808,955,-8,38,-40
1140808,1000,-3,38,-40
1140808,1005,0,38,-40
1140808,1010,-7,38,-40
1140808,1015,-13,38,-40
1140808,1020,-16,38,-40
1140808,1025,-14,38,-40
1140808,1030,15,38,-40
1140808,1035,0,38,-40
1140808,1040,-3,38,-40
1140808,1045,1,38,-40
1140808,1050,-3,38,-40
1140808,1055,10,38,-40
1140808,1100,4,38,-40
1140808,1105,4,38,-40
1140808,1110,5,38,-40
1140808,1115,-9,38,-40
1140808,1120,5,38,-40
1140808,1125,-4,38,-40
1140808,1130,1,38,-40
1140808,1135,13,38,-40
1140808,1140,0,38,-40
1140808,1145,-5,38,-40
1140808,1150,1,38,-40
1140808,1155,4,38,-40
1140808,1200,-2,38,-40
1140808,1205,0,38,-40
1140808,1210,-8,38,-40
1140808,1215,1,38,-40
1140808,1220,4,38,-40
1140808,1225,5,38,-40
1140808,1230,9,38,-40
1140808,1235,0,38,-40
1140808,1240,-1,38,-40
1140808,1245,8,38,-40
1140808,1250,-6,38,-40
1140808,1255,-3,38,-40
1140808,1300,1,38,-40
1140808,1305,10,38,-40
1140808,1310,5,38,-40
1140808,1315,4,38,-40
1140808,1320,20,38,-40
1140808,1325,-2,38,-40
1140808,1330,-1,38,-40
1140808,1335,1,38,-40
1140808,1340,5,38,-40
1140808,1345,7,38,-40
1140811,850,-2,10,42
1140811,855,7,10,42
1140811,900,4,10,42
1140811,905,-7,10,42
1140811,910,-16,10,42
1140811,915,-2,10,42
1140811,920,11,10,42
1140811,925,0,10,42
1140811,930,-5,10,42
1140811,935,5,10,42
1140811,940,7,10,42
1140811,945,1,10,42
1140811,950,-2,10,42
1140811,955,-2,10,42
1140811,1000,20,10,42
1140811,1005,-3,10,42
1140811,1010,0,10,42
1140811,1015,0,10,42
1140811,1020,1,10,42
1140811,1025,13,10,42
1140811,1030,-2,10,42
1140811,1035,-3,10,42
1140811,1040,-2,10,42
1140811,1045,-1,10,42
1140811,1050,-2,10,42
1140811,1055,1,10,42
1140811,1100,-1,10,42
1140811,1105,8,10,42
1140811,1110,-4,10,42
1140811,1115,-3,10,42
1140811,1120,1,10,42
1140811,1125,-2,10,42
1140811,1130,0,10,42
1140811,1135,-4,10,42
1140811,1140,-2,10,42
1140811,1145,-1,10,42
1140811,1150,-6,10,42
1140811,1155,2,10,42
1140811,1200,-1,10,42
1140811,1205,5,10,42
1140811,1210,2,10,42
1140811,1215,2,10,42
1140811,1220,-1,10,42
1140811,1225,-4,10,42
1140811,1230,2,10,42
1140811,1235,0,10,42
1140811,1240,4,10,42
1140811,1245,3,10,42
1140811,1250,-1,10,42
1140811,1255,-6,10,42
1140811,1300,0,10,42
1140811,1305,1,10,42
1140811,1310,-3,10,42
1140811,1315,2,10,42
1140811,1320,-1,10,42
1140811,1325,1,10,42
1140811,1330,-6,10,42
1140811,1335,1,10,42
1140811,1340,-5,10,42
1140811,1345,1,10,42
1140812,850,-15,-31,10
1140812,855,-6,-31,10
1140812,900,-2,-31,10
1140812,905,-12,-31,10
1140812,910,16,-31,10
1140812,915,-3,-31,10
1140812,920,-4,-31,10
1140812,925,-11,-31,10
1140812,930,9,-31,10
1140812,935,-3,-31,10
1140812,940,2,-31,10
1140812,945,12,-31,10
1140812,950,-1,-31,10
1140812,955,-1,-31,10
1140812,1000,9,-31,10
1140812,1005,4,-31,10
1140812,1010,6,-31,10
1140812,1015,7,-31,10
1140812,1020,-5,-31,10
1140812,1025,-6,-31,10
1140812,1030,-3,-31,10
1140812,1035,3,-31,10
1140812,1040,3,-31,10
1140812,1045,-15,-31,10
1140812,1050,-4,-31,10
1140812,1055,-1,-31,10
1140812,1100,-3,-31,10
1140812,1105,4,-31,10
1140812,1110,1,-31,10
1140812,1115,2,-31,10
1140812,1120,5,-31,10
1140812,1125,2,-31,10
1140812,1130,0,-31,10
1140812,1135,-2,-31,10
1140812,1140,0,-31,10
1140812,1145,2,-31,10
1140812,1150,-7,-31,10
1140812,1155,1,-31,10
1140812,1200,2,-31,10
1140812,1205,2,-31,10
1140812,1210,-2,-31,10
1140812,1215,6,-31,10
1140812,1220,-3,-31,10
1140812,1225,-1,-31,10
1140812,1230,-1,-31,10
1140812,1235,1,-31,10
1140812,1240,3,-31,10
1140812,1245,-2,-31,10
1140812,1250,-1,-31,10
1140812,1255,0,-31,10
1140812,1300,0,-31,10
1140812,1305,-2,-31,10
1140812,1310,0,-31,10
1140812,1315,-2,-31,10
1140812,1320,-1,-31,10
1140812,1325,1,-31,10
1140812,1330,3,-31,10
1140812,1335,-2,-31,10
1140812,1340,6,-31,10
1140812,1345,-10,-31,10
1140813,850,1,67,11
1140813,855,5,67,11
1140813,900,-2,67,11
1140813,905,-6,67,11
1140813,910,-1,67,11
1140813,915,8,67,11
1140813,920,0,67,11
1140813,925,4,67,11
1140813,930,3,67,11
1140813,935,-2,67,11
1140813,940,-1,67,11
1140813,945,-3,67,11
1140813,950,4,67,11
1140813,955,0,67,11
1140813,1000,32,67,11
1140813,1005,7,67,11
1140813,1010,-5,67,11
1140813,1015,4,67,11
1140813,1020,-4,67,11
1140813,1025,14,67,11
1140813,1030,1,67,11
1140813,1035,7,67,11
1140813,1040,-7,67,11
1140813,1045,-2,67,11
1140813,1050,3,67,11
1140813,1055,0,67,11
1140813,1100,-2,67,11
1140813,1105,-3,67,11
1140813,1110,1,67,11
1140813,1115,3,67,11
1140813,1120,1,67,11
1140813,1125,-11,67,11
1140813,1130,1,67,11
1140813,1135,2,67,11
1140813,1140,1,67,11
1140813,1145,1,67,11
1140813,1150,0,67,11
1140813,1155,0,67,11
1140813,1200,-1,67,11
1140813,1205,6,67,11
1140813,1210,0,67,11
1140813,1215,0,67,11
1140813,1220,-2,67,11
1140813,1225,3,67,11
1140813,1230,8,67,11
1140813,1235,-1,67,11
1140813,1240,-2,67,11
1140813,1245,-4,67,11
1140813,1250,0,67,11
1140813,1255,3,67,11
1140813,1300,-3,67,11
1140813,1305,2,67,11
1140813,1310,-1,67,11
1140813,1315,2,67,11
1140813,1320,4,67,11
1140813,1325,2,67,11
1140813,1330,-2,67,11
1140813,1335,0,67,11
